Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R;CCI;ATR;UO;;;;;;;
0;20160404;2064;2057.5;2071.5;2054.25;-0.0036;-0.003631961;29.5;2041.646285;2014.714435;26.93184957;27.54710446;-0.615254884;1.8128E-07;7.57767E-07;1.18146E-06;50.19517455;50.12881025;49.97995309;0.893638647;0.58410426;0.242292671;27.24885698;-20.89552239;119.009507;24.08820998;66.44265648;;;;;;;
1;20160405;2055.5;2038.75;2055.5;2034.25;-0.0091;-0.009113001;-8.75;2041.200702;2016.494847;24.70585511;26.97885459;-2.272999477;-8.89057E-08;4.92068E-07;8.57582E-07;50.20217847;50.09354895;50.0079444;0.934714483;0.439865798;0.278388413;27.87292667;-50.38461538;51.27514828;24.02833784;58.42803781;;;;;;;
0;20160406;2042;2060.25;2060.5;2035;0.0105;0.010545677;5;2044.131363;2019.73597;24.39539386;26.46216244;-2.06676858;4.29826E-07;9.61394E-07;1.18846E-06;50.22177009;50.16112328;49.96739179;1;0.832459287;0.226094443;28.10547379;-18.98734177;80.23010798;24.13345656;64.23058207;;;;;;;
0;20160407;2059.75;2035;2062;2026;-0.0123;-0.012255794;-16.5;2042.726538;2020.866639;21.85989979;25.54170991;-3.681810119;1.63717E-07;5.72975E-07;8.80635E-07;50.20900076;50.19981128;50.0170056;0.922081021;1;0.290073132;28.21455692;-61.60337553;29.19773218;24.98106681;54.79236133;;;;;;;
0;20160408;2034.5;2040.75;2054.25;2030.25;0.0028;0.002825553;-24.25;2042.422456;2022.33948;20.08297538;24.44996301;-4.366987624;3.07751E-07;6.43669E-07;7.52949E-07;50.14160502;50.17713169;50.09148045;0.222568951;0.893918631;0.386110958;28.48492535;-51.89873418;24.53146939;24.91099061;53.97379874;;;;;;;
1;20160411;2041;2034.5;2056.5;2032.5;-0.0031;-0.0030626;-23;2041.203616;2023.240259;17.96335682;23.15264177;-5.189284947;1.70279E-07;1.84206E-07;7.70184E-07;50.1256956;50.18837186;50.01571822;0.052911243;0.946493326;0.288413015;28.73598174;-62.44725738;14.15444298;24.84591985;50.30048037;;;;;;;
1;20160412;2032.5;2055.75;2058.5;2029.25;0.0104;0.010444827;17;2043.441521;2025.648388;17.79313309;22.08074003;-4.287606947;2.08866E-07;4.51392E-07;1.04217E-06;50.14577259;50.19881779;49.96015071;0.250827442;0.994957703;0.216756834;28.79912641;-26.58227848;53.44299124;25.160497;50.11791457;;;;;;;
0;20160413;2055.25;2076;2077;2054;0.0099;0.00985042;15.75;2048.450518;2029.378137;19.07238078;21.47906818;-2.406687403;4.98992E-07;7.20026E-07;7.86571E-07;50.1961979;50.22101711;50.03566242;0.73382959;1;0.314131723;29.83160425;-1.544401544;184.7658507;25.00617579;56.44975481;;;;;;;
0;20160414;2076.25;2076.5;2081.75;2068.5;0.0002;0.000240848;41.5;2052.765823;2032.868646;19.89717734;21.16269001;-1.265512674;5.98339E-07;5.91266E-07;7.45612E-07;50.25509816;50.22863065;50.10711103;1;1;0.406267119;31.23177782;-8.4;194.2813741;24.16644895;58.36065644;;;;;;;
1;20160415;2077.75;2075;2080;2069.5;-0.0007;-0.000722369;34.25;2056.186466;2035.989487;20.19697889;20.96954779;-0.772568898;2.46824E-07;4.22719E-07;6.77854E-07;50.16666667;50.13286004;50.10629862;0.316617153;0.440089229;0.405219495;32.56092011;-10.8;159.1984681;23.19027402;54.50336585;;;;;;;
1;20160418;2064.25;2086.75;2088.75;2058.5;0.0057;0.005662651;52.25;2060.888548;2039.749525;21.13902308;21.00344285;0.135580234;6.90845E-07;4.34792E-07;7.28378E-07;50.24548177;50.1923413;50.18115276;0.925686259;0.731352527;0.501746424;33.04276992;-3.187250996;148.1699411;23.69454016;64.58919569;;;;;;;
0;20160419;2085.25;2093.75;2098.5;2084.75;0.0034;0.003354499;38;2065.944156;2043.74956;22.1945959;21.24167346;0.952922444;1.284E-06;5.98714E-07;7.47428E-07;50.26465427;50.25054827;50.25821906;1;1;0.621517183;34.29254235;-6.551724138;185.1766158;22.98421587;65.64927349;;;;;;;
0;20160420;2094.25;2098;2105.25;2085.75;0.0020;0.002029851;22;2070.875824;2047.768111;23.10771312;21.61488139;1.492831727;8.75495E-07;6.48794E-07;9.21229E-07;50.32969952;50.29579816;50.24901255;1;1;0.609242354;34.92881511;-9.148264984;169.4310867;22.7353433;72.09285645;;;;;;;
0;20160421;2097.75;2082.75;2104;2078.75;-0.0073;-0.007268827;6.25;2072.70262;2050.359362;22.34325836;21.76055679;0.582701579;1.12135E-06;6.40655E-07;7.47008E-07;50.13617552;50.23685798;50.26323167;0.051371204;0.708576469;0.635895097;35.51963981;-28.39116719;118.3243034;22.91496164;63.24186417;;;;;;;
0;20160422;2079.75;2086;2089;2075;0.0016;0.001560437;11;2074.748371;2052.999409;21.74896181;21.75823779;-0.009275981;1.05895E-06;6.80014E-07;7.72788E-07;50.21392309;50.26236423;50.24029342;0.432479405;0.834689433;0.604937455;36.06826275;-24.29022082;87.51646422;22.27817867;60.21298708;;;;;;;
0;20160425;2091.5;2083.25;2091.5;2071;-0.0013;-0.001318313;-3.5;2076.056314;2055.240194;20.81612021;21.56981427;-0.753694061;1.14408E-06;6.55186E-07;5.0129E-07;50.0178765;50.15423291;50.23942103;0;0.131171706;0.694378413;36.35210814;-27.76025237;72.93678702;22.1511659;61.44597829;;;;;;;
0;20160426;2084.25;2088.5;2091.25;2079.5;0.0025;0.002520101;-5.25;2077.970727;2057.703883;20.26684409;21.30922024;-1.042376147;7.61757E-07;4.83674E-07;5.50128E-07;50.07399704;50.19202435;50.23581072;0.179975616;0.363109064;0.688774582;36.93568551;-21.13564669;81.77667082;21.40822548;63.26174635;;;;;;;
0;20160427;2082.25;2090.75;2094;2076.25;0.0011;0.001077328;-7.25;2079.936769;2060.151744;19.78502554;21.0043813;-1.219355756;3.41323E-07;4.18397E-07;5.90405E-07;50.09923156;50.12535709;50.22538554;0.2609014;0;0.672592932;37.21564962;-19.07894737;76.1055768;21.14692366;62.57605763;;;;;;;
0;20160428;2092.5;2072.5;2094.25;2065.25;-0.0087;-0.008728925;-10.25;2078.792651;2061.066429;17.72622155;20.34874935;-2.622527803;-8.84713E-08;2.55511E-07;3.65448E-07;50.14691773;50.16801147;50.23451074;0.413828417;0.250258844;0.686756796;37.45068546;-43.09210526;34.64006417;21.70785769;55.35325307;;;;;;;
1;20160429;2073.75;2059;2076;2045.75;-0.0065;-0.006513872;-27;2075.747628;2060.913361;14.83426717;19.24585291;-4.411585741;-3.70329E-07;-6.07934E-08;1.60559E-07;50.19507803;50.10889171;50.25114396;0.568275981;0;0.724012016;37.66893303;-60.85526316;-35.34787335;22.31801071;51.89950739;;;;;;;
0;20160502;2060.75;2074.25;2077.5;2055.5;0.0074;0.007406508;-9;2075.517223;2061.90126;13.61596369;18.11987507;-4.503911377;-2.83534E-07;2.05737E-07;1.97097E-07;50.17015314;50.13354344;50.27059142;0.48834316;0.131893429;1;38.29987768;-52.10084034;-0.995468001;22.29529566;59.06332516;;;;;;;
0;20160503;2075.5;2057;2076.25;2048;-0.0083;-0.008316259;-31.5;2072.66842;2061.538203;11.13021636;16.72194333;-5.591726964;-8.5328E-07;2.26829E-07;1.21847E-07;50.199596;50.18311348;50.25901292;0.582764864;0.397106531;0.975804028;38.88575485;-81.09243697;-43.66097661;22.72063168;54.57512933;;;;;;;
0;20160504;2057.5;2047;2060.25;2039;-0.0049;-0.004861449;-43.75;2068.719432;2060.461299;8.258132659;15.02918119;-6.771048535;-1.1941E-06;-1.48397E-07;4.52713E-08;50.21627209;50.24317311;50.25535766;1;0.718441772;0.968165511;39.42978366;-87.9245283;-93.9251907;22.61558656;50.97527027;;;;;;;
1;20160505;2046.5;2044;2060;2039.5;-0.0015;-0.001465559;-28.5;2064.916443;2059.241944;5.674498615;13.15824468;-7.483746063;-9.11938E-07;1.15334E-07;1.31221E-07;50.29450788;50.29676398;50.24297435;1;1;0.938628192;39.95946213;-92.45283019;-102.0131192;22.46447324;47.04108036;;;;;;;
0;20160506;2043.5;2052.75;2054.5;2030.5;0.0043;0.004280822;-6.25;2063.044682;2058.761059;4.283622955;11.38332033;-7.099697378;-7.75526E-07;1.50289E-07;2.02177E-07;50.19463483;50.23855044;50.20644895;0.638967012;0.690142982;0.844861857;40.45130643;-70.23411371;-113.3896261;22.57415372;49.44827605;;;;;;;
1;20160509;2053;2054.25;2059.75;2048.25;0.0007;0.000730727;-20;2061.691654;2058.426907;3.264747461;9.759605759;-6.494858298;-6.75214E-07;2.42508E-07;2.17886E-07;50.19622093;50.17074853;50.16906156;0.554276107;0.329249354;0.672949259;41.70117155;-68.22742475;-82.88788895;21.78314274;53.04067822;;;;;;;
0;20160510;2054;2077.5;2079.75;2048;0.0113;0.011317999;20.5;2064.123707;2059.839728;4.283978941;8.664480396;-4.380501454;-2.44172E-07;2.60809E-07;2.42766E-07;50.16966407;50.13548732;50.19035782;0.360681232;0.141562206;0.741549343;40.58021732;-36.05442177;-20.26582445;22.49506112;59.86857745;;;;;;;
0;20160511;2077.25;2058;2078.75;2057.5;-0.0094;-0.009386282;11;2063.181599;2059.703452;3.478146295;7.627213575;-4.14906728;-7.54922E-07;-2.04084E-07;3.17297E-08;50.10237355;50.17835704;50.20225215;0;0.369747657;0.77986368;40.0348082;-56.8627451;-37.75128942;22.40612818;51.62799589;;;;;;;
0;20160512;2059;2058.75;2072.75;2048.5;0.0004;0.000364431;14.75;2062.499814;2059.632826;2.866987996;6.67516846;-3.808180463;-3.12954E-07;-2.01008E-07;6.71608E-08;50.12753553;50.13140832;50.18676447;0.130960344;0.119850614;0.729974361;39.52835686;-55.68627451;-56.41025641;22.53783331;52.36367389;;;;;;;
1;20160513;2059.25;2043.5;2063.5;2038.5;-0.0074;-0.007407407;-9.25;2059.576766;2058.437802;1.138963825;5.567927533;-4.428963708;-3.59015E-07;-3.66076E-07;-1.60508E-07;50.16531337;50.20041381;50.20448848;0.327582354;0.487150672;0.787067408;39.05808063;-79.60784314;-101.0695712;22.71370236;49.25513853;;;;;;;
0;20160516;2041.25;2062.75;2068.5;2035;0.0094;0.009420113;8.5;2060.064956;2058.757224;1.307731624;4.715888351;-3.408156727;-2.58047E-07;-2.71581E-07;5.1907E-08;50.1374328;50.15596839;50.1982582;0.182472617;0.25057812;0.766998272;38.07016066;-49.41176471;-62.62219499;23.48415219;56.62502703;;;;;;;
0;20160517;2062;2043.5;2069.5;2036.75;-0.0093;-0.009332202;-34;2057.516501;2057.627059;-0.110558352;3.75059901;-3.861157363;-3.10194E-07;-5.84555E-07;4.88204E-08;50.17038263;50.12526001;50.19381613;0.353966315;0.087124617;0.752689358;37.26716342;-79.60784314;-81.14366254;24.14599846;49.29653433;;;;;;;
0;20160518;2043.75;2041.5;2057.75;2030.75;-0.0010;-0.000978713;-16.5;2055.052424;2056.432462;-1.380038438;2.724471521;-4.104509959;-1.20307E-07;-6.58813E-07;-1.393E-07;50.18381905;50.17248978;50.21614409;0.423898758;0.338517597;0.824612796;36.52152313;-77.66497462;-106.0984194;24.34985571;47.49849535;;;;;;;
1;20160519;2043.5;2038.75;2044.75;2022;-0.0013;-0.001347049;-20;2052.544359;2055.12265;-2.578291628;1.663918891;-4.242210519;-1.14657E-07;-5.14471E-07;3.88684E-08;50.19665145;50.20338957;50.2128865;1;0.455555414;0.814119345;35.82914285;-70.995671;-137.537695;24.23558031;46.21332632;;;;;;;
0;20160520;2038.75;2050;2055.5;2037.25;0.0055;0.005518087;6.5;2052.152919;2054.743195;-2.590275847;0.813079943;-3.40335579;-5.36729E-08;-4.1512E-07;8.24361E-08;50.18997978;50.15437306;50.21985643;0.929234083;0.169751451;0.836571067;36.17402309;-51.51515152;-67.03845707;23.80803886;50.85557486;;;;;;;
1;20160523;2053.25;2045.25;2056;2043.5;-0.0023;-0.002317073;-17.5;2051.090931;2054.039995;-2.949063758;0.060651203;-3.009714961;-2.02816E-07;-4.40501E-07;9.47781E-08;50.20897582;50.17232016;50.21052034;1;0.274396825;0.806497419;36.82062609;-59.74025974;-57.37026189;23.00032179;49.75145016;;;;;;;
1;20160524;2045;2075;2077.25;2041.25;0.0145;0.014545899;31.5;2054.76925;2055.592588;-0.823338461;-0.11614673;-0.707191731;-4.43468E-08;-1.44407E-07;1.593E-07;50.20139812;50.20264041;50.2250191;0.928916176;0.451187238;0.806016619;35.13977164;-8.225108225;51.0009137;23.92887024;57.91547932;;;;;;;
0;20160525;2075;2087.25;2092.5;2073.5;0.0059;0.005903614;45.75;2059.766288;2057.937582;1.828706584;0.272823933;1.555882651;6.88451E-07;-2.79456E-08;9.53346E-08;50.29506601;50.23964192;50.23348849;1;1;0.774165798;35.21656984;-7.446808511;186.8531547;23.57680808;56.55511307;;;;;;;
1;20160526;2088.75;2089.75;2091.75;2082.5;0.0012;0.001197748;51;2064.379167;2060.294057;4.085109892;1.035281125;3.049828767;7.27504E-07;2.09596E-07;1.10484E-07;50.36994739;50.29557635;50.24345985;1;1;0.834858438;35.62326393;-3.90070922;195.7977066;22.55346464;60.85926825;;;;;;;
0;20160527;2090.5;2097.25;2098.75;2088;0.0036;0.003588946;47.25;2069.436218;2063.031534;6.40468388;2.109161676;4.295522204;1.24922E-06;4.49706E-07;1.78612E-07;50.42180008;50.36042346;50.27536631;1;1;1;35.41636271;-1.954397394;192.4907931;21.71036003;66.56606828;;;;;;;
0;20160529;2099.62;2101.5;2103.25;2099.5;0.0020;0.002026463;56.25;2074.369108;2065.88105;8.488057417;3.384940824;5.103116593;8.94871E-07;3.20791E-07;1.20575E-07;50.49940919;50.39654367;50.28580311;1;1;1;35.67197993;-2.153846154;191.5142991;20.58819145;67.01537107;;;;;;;
0;20160530;2101.25;2101.25;2103.75;2099.75;-0.0001;-0.000118963;26.25;2078.50463;2068.500972;10.00365711;4.708684082;5.29497303;1.33344E-06;5.15887E-07;6.54877E-08;50.32330785;50.30858515;50.23440481;0.441993534;0.675769202;0.559725753;35.8662119;-3.058103976;155.7554556;19.40332064;67.93014468;;;;;;;
0;20160531;2100;2095;2103.75;2086;-0.0030;-0.00297442;7.75;2081.042379;2070.463863;10.57851548;5.882650362;4.69586512;1.24216E-06;5.62463E-07;-1.39394E-08;50.16125877;50.2670659;50.18853179;0;0.522721833;0.166780652;36.04657016;-10.70336391;111.7426007;19.2852263;68.55607546;;;;;;;
0;20160601;2094;2098;2099.25;2083.25;0.0014;0.001431981;8.25;2083.651244;2072.503577;11.14766645;6.935653579;4.21201287;1.37284E-06;6.30713E-07;1.2432E-07;50.06043772;50.2632095;50.22377997;0;0.508506444;0.468714163;36.21404568;-7.033639144;92.62032714;19.05056728;68.70762361;;;;;;;
0;20160602;2096.75;2103.75;2104.75;2086.75;0.0027;0.002740705;6.5;2086.74336;2074.818127;11.92523297;7.933569458;3.991663516;1.23707E-06;5.92385E-07;1.42682E-07;50.1523138;50.32465087;50.2371243;0.209298516;0.734990313;0.583020744;35.81284783;-1.208459215;96.12311832;18.97552676;73.45057318;;;;;;;
1;20160603;2103.5;2097.75;2106;2082.75;-0.0029;-0.00285205;-3.75;2088.436689;2076.516784;11.91990495;8.730836556;3.189068391;1.21511E-06;5.08684E-07;1.18718E-07;49.94290778;50.21521163;50.2245538;0;0.251221946;0.475342739;35.31347121;-9.821428571;76.63099758;19.28084628;71.2559727;;;;;;;
0;20160606;2097.5;2108.25;2112.25;2094;0.0050;0.005005363;7;2091.484891;2078.867393;12.61749803;9.508168851;3.109329181;7.56523E-07;3.56438E-07;1.57421E-07;49.99957442;50.17384103;50.23939335;0.101826584;0.080389478;0.602457225;35.44176148;-4.432132964;94.27813566;19.2072144;71.4999162;;;;;;;
1;20160607;2108.25;2110.25;2118;2106.5;0.0009;0.000948654;15.25;2094.371831;2081.19203;13.17980033;10.24249515;2.937305182;5.21001E-07;6.00974E-07;1.5524E-07;50.03869739;50.08723549;50.25403637;0.172128231;0;0.727888328;36.11023809;-9.59752322;102.0317757;18.65669909;69.56766478;;;;;;;
0;20160608;2110.25;2118;2119.75;2106.5;0.0037;0.003672551;20;2098.006934;2083.918547;14.08838702;11.01167352;3.076713503;6.35941E-07;6.76871E-07;3.49848E-07;50.08666689;50.16836123;50.29133626;0.258326588;0.262281285;1;36.54372043;-2.229299363;100.7358094;18.2705063;70.39395059;;;;;;;
0;20160609;2117.75;2114.25;2118.5;2106.25;-0.0018;-0.001770538;10.5;2100.505867;2086.165321;14.34054598;11.67744801;2.663097966;3.83576E-07;8.11378E-07;4.25252E-07;50.05420336;49.96235982;50.23979684;0.199991544;0;0.578494808;36.94623974;-7.006369427;89.70899806;17.84047013;71.97373212;;;;;;;
0;20160610;2113.75;2096.25;2114;2088.5;-0.0085;-0.008513657;-1.5;2099.851118;2086.912334;12.93878395;11.9297152;1.009068752;-1.15939E-07;3.90587E-07;1.7575E-07;50.08019389;50.00779967;50.21848154;0.360899269;0.104655796;0.404171751;37.32000768;-50.81081081;47.17960549;18.40543655;63.36988192;;;;;;;
0;20160613;2089.25;2078.75;2098.25;2075.75;-0.0083;-0.008348241;-29.5;2096.604792;2086.307717;10.29707543;11.60318725;-1.30611182;-5.12791E-07;4.17542E-07;1.76717E-07;50.13379955;50.07303107;50.19968901;0.874242745;0.254894922;0.250480736;37.6670779;-93.18181818;-5.877684107;18.69790537;53.58994474;;;;;;;
0;20160614;2077;2074.5;2081.75;2063.25;-0.0020;-0.002044498;-35.75;2093.204055;2085.433071;7.770983841;10.83674657;-3.065762725;-4.69016E-07;3.9271E-07;2.22342E-07;50.18274027;50.13480298;50.17594848;1;0.397166241;0.056323346;37.9893574;-80.08849558;-54.47656269;18.68376927;52.70012729;;;;;;;
1;20160615;2072.75;2071.75;2086.25;2068.75;-0.0013;-0.001325621;-46.25;2089.903431;2084.41951;5.483920817;9.766181416;-4.282260599;-6.02743E-07;3.93748E-07;2.24889E-07;50.25229597;50.18387553;50.15201487;1;0.510188747;0;38.6030886;-84.95575221;-61.72016735;18.59921432;46.55769498;;;;;;;
0;20160616;2070.5;2079.25;2080;2050;0.0036;0.003620128;-35;2088.264442;2084.036584;4.227858096;8.658516752;-4.430658656;-5.58274E-07;3.46687E-07;2.13486E-07;50.17962287;50.13982922;50.17187482;0.765107057;0.489853136;0.142547723;39.17298186;-58.06451613;-101.5640869;19.41355616;55.69420416;;;;;;;
0;20160617;2077.75;2078.5;2083;2073.75;-0.0004;-0.000360707;-17.75;2086.76222;2083.626466;3.135753593;7.55396412;-4.418210527;-4.38613E-07;3.93874E-07;1.96059E-07;50.21804964;50.17384886;50.19131912;0.864489865;0.583754524;0.282112114;40.75549131;-59.13978495;-76.83663436;18.68758786;53.27316996;;;;;;;
1;20160620;2071;2074.25;2092.5;2070.25;-0.0020;-0.002044744;-4.5;2084.837263;2082.931913;1.905349739;6.424241244;-4.518891505;-7.79398E-07;-5.23766E-09;-1.82794E-08;50.22051986;50.20491803;50.19836916;0.851234481;0.669512026;0.332714832;41.00027059;-65.23297491;-83.77545349;18.94204587;47.66117333;;;;;;;
0;20160621;2079;2080.5;2086;2074;0.0030;0.003013137;6;2084.169992;2082.751772;1.418220227;5.42303704;-4.004816813;-6.77827E-07;-7.46879E-08;1.80436E-07;50.10232701;50.17022039;50.18064568;0.242935132;0.573739189;0.205501895;41.39990727;-56.27240143;-73.7037037;18.44618545;49.57747931;;;;;;;
1;20160622;2079.25;2076.75;2091.25;2075.25;-0.0018;-0.001802451;5;2083.028455;2082.307196;0.721258698;4.482681372;-3.761422674;-9.42684E-07;-1.47056E-07;1.45982E-07;49.96096565;50.17327916;50.20282334;0;0.834161876;0.364685327;41.13033226;-61.64874552;-63.86626661;18.27145792;48.2530007;;;;;;;
0;20160623;2083;2105.75;2113.25;2083;0.0140;0.013964127;26.5;2086.524077;2084.0437;2.480377059;4.082220509;-1.601843451;-1.82478E-07;1.01323E-07;4.82276E-07;50.11784267;50.20567115;50.19141455;0.538485031;1;0.282797057;38.75299643;-20.07168459;45.40575855;19.57349664;54.15383738;;;;;;;
0;20160624;2115.75;2018.5;2119.5;1999;-0.0414;-0.041434168;-60;2076.058834;2079.188611;-3.129776671;2.639821073;-5.769597744;-1.8213E-06;-9.70855E-07;-3.36681E-07;50.25178311;50.27314042;50.25838145;0.998239585;1;0.76346198;36.06718639;-83.85093168;-208.7462407;26.78253259;40.00373696;;;;;;;
1;20160627;2013.75;1985;2022.5;1981.5;-0.0166;-0.016596483;-89.25;2062.049783;2072.211677;-10.16189396;0.079478067;-10.24137203;-2.26757E-06;-1.40229E-06;-4.64349E-07;50.41424199;50.3486298;50.30254135;1;1;1;33.57321992;-97.46835443;-323.5779817;27.79806598;31.65912768;;;;;;;
1;20160628;1982.5;2028.5;2029.75;1982.25;0.0219;0.021914358;-52;2056.888278;2068.973775;-12.08549703;-2.353516954;-9.731980081;-1.03783E-06;-7.58742E-07;-7.82007E-08;50.2752998;50.08030722;50.22964275;0.693471331;0.305349646;0.515709152;31.64984639;-65.94202899;-210.1442166;29.20534698;40.40273766;;;;;;;
1;20160629;2028.25;2066.75;2074.75;2022.75;0.0189;0.018856298;-10;2058.405466;2068.809051;-10.40358495;-3.963530552;-6.440054395;-4.21195E-08;-3.2316E-07;2.49094E-07;50.31016692;50.12781021;50.1863488;0.770393767;0.35211247;0.228092326;32.13142084;-38.22463768;-71.69811321;30.83353648;47.88438425;;;;;;;
0;20160630;2072.25;2090.25;2091.25;2056.5;0.0114;0.011370509;-15.5;2063.304625;2070.397269;-7.092644309;-4.589353304;-2.503291005;3.29141E-07;-1.13097E-07;3.39622E-07;50.33669421;50.21678195;50.21645765;0.828917204;0.521594832;0.42811589;30.44855731;-21.19565217;5.566693267;31.11328388;51.60440674;;;;;;;
0;20160701;2086.5;2096.25;2100.75;2081.5;0.0029;0.00287047;77.75;2068.373144;2072.312286;-3.939142165;-4.459311076;0.520168911;4.8234E-07;2.37206E-08;4.2114E-07;50.47824371;50.29039116;50.19605659;1;0.782952895;0.29258457;28.79893317;-16.84782609;48.23438182;30.26590646;54.21030551;;;;;;;
0;20160703;2099.25;2094.25;2099.75;2094.25;-0.0010;-0.000954085;109.25;2072.354199;2073.937302;-1.583103252;-3.884069511;2.300966259;5.34879E-07;-1.18538E-07;1.74835E-07;50.41700785;50.25607808;50.19014523;0.881619081;0.655072909;0.253313333;27.76051027;-18.29710145;60.63971862;28.49691314;50.82628924;;;;;;;
0;20160704;2094.5;2096.88;2104.75;2094.25;0.0013;0.00125582;68.38;2076.127399;2075.636761;0.490637813;-3.009128046;3.49976586;4.50402E-07;-1.11065E-07;1.00731E-07;50.44982791;50.31407762;50.19733898;0.945066693;0.871228955;0.301103904;26.54713088;-16.39130435;72.32811754;27.21141934;60.99339715;;;;;;;
1;20160705;2099.75;2080;2104.75;2072.5;-0.0080;-0.008050055;13.25;2076.723184;2075.959964;0.763219699;-2.254658497;3.017878196;1.53692E-07;-3.9376E-07;-4.66534E-08;50.43989123;50.2720373;50.19544809;0.893583886;0.714550659;0.288542043;25.42042145;-28.62318841;36.9642585;27.57131796;63.52055903;;;;;;;
0;20160706;2084;2094;2094.5;2065.75;0.0054;0.006730769;3.75;2079.381156;2077.296263;2.084892461;-1.386748306;3.471640767;-1.92768E-07;-1.88135E-07;3.67163E-09;50.41635247;50.33318011;50.19285886;0.72670198;0.942421212;0.271340879;24.37419126;-18.47826087;40.09968068;27.65550954;63.36439795;;;;;;;
1;20160707;2092;2092;2102;2081.75;-0.0010;-0.00095511;-4.25;2081.322516;2078.385429;2.937087447;-0.521981155;3.459068602;1.74199E-06;-7.66126E-09;-4.38324E-08;50.19266983;50.29721433;50.1724237;0;0.808381844;0.135582968;24.0956926;-19.92753623;67.72619947;27.12654457;59.60733556;;;;;;;
